ramping up the “ war on drugs ” locking up non - violent offenders for life . biden did not oppose these things the democratic party used it as a platform to show they were tough - on - crime,[biden]
lmao . . . what gets me are the people who refuse to open their eyes to what ’ s happening all around them . they ’ re like the last stubborn idiot standing in a lightening storm holding an iron rod to the sky saying “ it won ’ t get me ! ” they deserve what they get .,[trump]
didn ’ t they start that on president trump too ?,[trump]
biden shows himself to be intelligent and listening to the experts .,[biden]
"if clinton didn ’ t pave the way , biden isn ’ t able to capitalize on it . biden isn ’ t winning because he ’ s somehow a significant departure from the clinton campaign platform . he ’ s winning because trump is no longer an ambiguous threat and biden has built off her coalition .","[trump, biden]"
"a person like trump never came to mind when the us constitution was written . if the dems win , many changes will be and are in the making so this insanity never happens again",[trump]
"\ things like this is why i doubt the \ "" \ "" silent trump voter \ "" \ "" narrative . trump voters are loud bullies . more likely the silent voters are biden voters . \ "" ""","[biden, trump]"
"that bozo altered our nation in years , unimaginable destruction . my goodness vp to be pres biden , you have your work cut out for you cleaning up the mess .",[biden]
"the arizona county that could decide the future of trump america blue on blue beautiful arizona , covid - killed in az , mostly latino , black , & native american . new leadership is needed : joe biden kamala harris 2020 vote blue down the ballot like most .",[trump]
trump asks early voters to change their votes,[trump]
": saudi arabia nearing historic deal with israel , but biden could derail it . . maximum pressure on iran","[biden, trump]"
imagine the paucity of intellect required to find trump ' s michigan speech as informative . this guy is nothing carnival barker / clown . ❄ ❄ 🤡 🤡 this is pitiful and disgusting .,[trump]
"donald trump jr . says covid - deaths ' almost nothing ' as reported in one week dt / jr & sr , death is too much ! the usa is in a crisis so get your heads screwed on . fri morning , we have 2 3 2 k + deaths + in past hrs & + m confirmed cases .",[trump]
i am trying to imagine doing this . nope . can ’ t do it .,[trump]
"for sure . our nation has never been so disrupted as it has since trump has been around . his words & russian friends have consequences , look back at some shootings of people , media , border thugs , division of whites / blacks , anger , hatred , assault on protesters , & more .",[trump]
"this is comically ridiculous and one can only hope trump is laughed at when he brings it up . my gosh , schadenfruede overload 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣",[trump]
damn jus found out trump wasn ’ t making fun of disabled people in dat video,[trump]
"trump is hedging , knowing he will lose .",[trump]
too late to dredge the drudge . . . it ’ s sunk and stuck bottom feeding,[trump]
"the hated black guy was the best guy we ever had in the wh ! we owe the good economy handed to trump to that black guy / biden & a huge thanks for pulling the usa out of a huge recession & market collapse . do not forget america , memories run short . a scandal - free presidency too .","[trump, biden]"
so jon stewart coming back to television to talk current affairs after trump may be gone ?,[trump]
correction ! ! obama / biden administration was epic failure ! ! !,[biden]
why vote for biden ? he ' s the same racist white man he ' s always been except the demetia has kicked in . a man who ' s gotten rich from washington .,[biden]
"\ junior \ "" \ "" giant rails \ "" \ "" trump ? \ "" """,[trump]
yeah . 😉 😄 😅 😆 😂 🤣 🤣 🤣 🤣 🤣 🤣,[trump]
i invited you but you were doing blow with h biden . . . whoever that is,[biden]
"democrats debate fate of trump probes if biden wins if biden wins , he should & will work to heal our nation . djt walked his entire life with just a hand slap which he is used to ; he needs to take accountability for major crimes .",[biden]
you also think a biden win would also cause the rioting and looting and burning ? look at what they ’ ve done to their idiot mayors . are two prime examples .,[biden]
"my plan : voting 🗳 in person . be there at when polls open . ready to stand in line , vote biden & dem all the waaay down . . . come home , put my jammies back on and wait",[biden]
bro that ’ s don jr . not hunter biden,[biden]
"true molly . some are still stuck in hatred built up against hrc , obama , etc . i asked trump supporters why they support him : they think he made a great economy when obama failed us . . . lol ( short memory on that one ) . he is a businessman . i asked why that mattered . ignorant !",[trump]
"i like trump speaking in pa going after all these celebrities — lebron , bon jovi , lady gaga — who are all famously from neighboring states . does he not know any famous pennsylvania democrats ?",[trump]
check out cd media and it got banned from twitter . . . . 😡 😡 😡 . for speaking the truth ! ! !,[trump]
top story : ivanka trump declares she is ‘ unapologetically ’ ‘ pro - life ’ for the first time see more,[trump]
by all means dr . b ! we have waited for this day . there are certainly enough of us . the majority do not like trump or feel he has done a good job & certainly handled covid badly . be well & safe .,[trump]
it happened,[trump]
