media firemen scramble to save biden candidacy,[biden]
"so you will be sure to vote trump , in recognition of that . considering you have zero to vote for , with regard to biden , a guy that was in office for years , and has not supported israel the way that trump has . . . . right ?","[trump, biden]"
um . is it for the same reason all the rest of the world ’ s women hate trump ? ( reading now ),[trump]
is this also trump taking credit for what obama gave to him ?,[trump]
who ’ s your new wife ? fake melania,[trump]
"projecting again , donny ?",[trump]
"that ’ s what team trump tweeted out , most likely goes to their campaign managers / election lawyers",[trump]
trump losing / biden winning . seems like it would be a headline risk considering current potus tweeting affinity,"[trump, biden]"
that ' s already a thing . . . because of you . . . .,[trump]
"now , however , shakira believes the country is going against its core values . i agree ! please stop trump ! make america whole again ! united we stand . divided we fall !",[trump]
"hearing from more people supporting trump than biden today . voting appears to be steady across the three polling places in milford and framingham i have been to so far . short lines inside , but less than a min wait to vote . really cold when the wind blows outside ! election 2020","[biden, trump]"
dream on moron dump trump day nov 3,[trump]
"your lack of leadership is the reason infections are at an all time high . + americans have died from this virus due to your disbelief in science . your incompetence and lack of empathy is on the ballot . unlike the republican senate , america will judge accordingly on",[trump]
"ur dog looks weak , he ’ s an animal not a vegan . feed him",[trump]
i ’ ll take biden ’ s lies over trump ’ s lies any day ridin with biden harris,"[trump, biden]"
easy for me to vote for joe biden . america needs to heal and needs empathy not hate . great article,[biden]
we all know trump bought & paid for kavanaugh . coney barrett too ! there is no hope for justice in the usa anymore ! dump damned trump !,[trump]
"every big government advance , from woodrow wilson to fdr to lbj , will culminate in just a few short days if biden wins . america will wake up on day and feel like they just woke up in someone else ' s house . the country will be completely unrecognizable .",[biden]
the trump crime family all got security clearance so why not ?,[trump]
if only there were some way to show the american people all the millions you paid . sad !,[trump]
"them biden ' s know which side their bread is buttered on , ,",[biden]
more than likely but the us has a history a very corrupt populists that have given real relief to their supporters like huey long or james hoffa among others . trump play acted that way . anyone not disabused of that by now is a fool or cult follower .,[trump]
trump believes he doing a great job against covid - yet his own chief of staff admitted that their waving the white flag ! trump doesnt care,[trump]
i live in southeastern part of ma and it most certainly hasn ’ t disappeared ! brockton is in the red as well as several other communities !,[trump]
i want to vote trump even more now .,[trump]
trump has nominated more judges on the scotus than any other president ( / of the scotus ) . and pence had the audacity to accuse kamala harris of court - packing .,[trump]
"too bad it declined % the quarter before , but go ahead and celebrate .",[trump]
"a vote for biden is . . . . . . a vote against your own self - interest . ask yourself this , what did you learn from covid ? the need to have a gun to defend your family , hunt for food , prevent confiscation of your goods ? if you did , mr . biden wishes to limit your ability to do that . . . .",[biden]
remember when fired your stupid azz ? that was awesome .,[trump]
he ’ s about as popular as mitch mcconnell 😱 biden campaign should get him off tv now,[biden]
americans are dead due to your lack of leadership in fighting this 🦠 . you tried to cover it up with lies . science doesn ’ t work that way . and you still have no plan to deal with it,[trump]
please air it in arizona on all channels bc i ’ m surrounded by trump supporters and very nervous !,[trump]
hunter laptop - seed biden . 😂 😂 😂,[biden]
what if . . . . . wins massachusetts ?,[trump]
"maga trump - first time my wife has ever voted , and the bell rang for trump ;)",[trump]
"running out of runway , mr . trump :",[trump]
"“ i ’ ll need an effective strategy to mobilize truinderinasheroverdeprezure . ” - joe biden , bidens laptop matters",[biden]
no stfu,[trump]
send us biden thoughts please !,[biden]
"trump : middle east peace , border security , strong economic news , four year record of peace and prosperity , no sanctuary cities . biden : promises a tax increase , millions more illegals , less police in your city , a pathway to socialism , sanctuary cities , more hunter $$ $ deals .",[biden]
hunter biden was conducting business like a ‘ thug ’ in many countries,[biden]
"“ above all , i love the lord . ” just say you voted trump and go .",[trump]
"cnn , msnbc scramble to rescue biden . the mess joe biden and his son hunter have made in the ukraine and china is having a negative affect on his chances . joe has gone into hiding after he back tracked on a few of his ( fracking & fossil fuels ) previous policy statements .",[biden]
is an evil man .,[trump]
"“ i ’ ll need an effective strategy to mobilize truinderinasheroverdeprezure . ” - joe biden ,",[biden]
"antifa / blm thugs sent out to terrorize us by biden backed socialists . apparently its working , biden is leading in the polls .",[biden]
people love going to trump rallies . i don ’ t recall any of this in past elections .,[trump]
"\ learn to spell - what is \ "" \ "" radicle \ "" \ "" ? i think you meant imbecile and you were speaking of yourself . biden ' s tax plan is not going to hurt anyone making less than 4 0 0 k vote biden harris 2020 \ "" """,[biden]
why have you not come up with a video and soundbites from radio and such to use with your campaign before biden kills our country ? ? ! ! !,[biden]
cent was never hardcore like ice cube . he started as promoted by an annoying white man and statedly was in it for money .,[trump]
