"your sir , are hilarious",[trump]
video of ruby really ? arrest him why are not you ?,[trump]
it ' s funny that you think trump has never paid for an abortion 😄,[trump]
steve duprey - no spine - you don ’ t like the way trump leads - you big pussy,[trump]
"reg repub mail in votes have come in strong lately in fla , which is what they are assuming is moving fla toward trump . but , what if of these are crossing over to biden ?","[trump, biden]"
"dont get complacent go out and vote vote blue to end the nightmare because a vote for trump is a vote against our future and democracy . he ’ s proven who he is . believe him , and vote like your life depends on it ( it does ) . 💙 🇺 🇸 🙌 🏻",[trump]
"dont get complacent go out and vote vote blue to end the nightmare because a vote for trump is a vote against our future and democracy . he ’ s proven who he is . believe him , and vote like your life depends on it ( it does ) . 💙 🇺 🇸 🙌 🏻",[trump]
thank you ! ! it ’ s so important to me that people around the globe know that so many of us in america do not approve of trump and what he does !,[trump]
thank you ! ! it ’ s so important to me that people around the globe know that so many of us in america do not approve of trump and what he does !,[trump]
no unemployment ? wtf ?,[trump]
really ? arrest him why are not you ?,[trump]
hope something can be done about this quick .,[trump]
"everything is fake to you , thr covid is a hoax to you , media is fake , dont vote for biden cause he listens to the scientist . whom are we suppossed to believe , you ?","[biden, trump]"
"i am in alberta , and you are correct . our premier i am sure was detached from trump at birth",[trump]
google news - the dow and s & p zoom higher as wall street predicts joe biden will win,[biden]
agreed . . . its because jack dorsey runs one of trhe largest political packs,[trump]
really ? arrest him why are not you ? he lies for him ! !,[trump]
super spreader,[trump]
i want truth,[trump]
"we do not worship donald j . trump , we worship the lord jesus christ period ! being a christian is not about who you support and do not support . it ' s about having a personal relationship with jesus christ .",[trump]
"because yrs ago , i placed my faith in jesus christ , not donald j . trump . that was on which was a sunday . and on also a sunday , i was baptized .",[trump]
"if this poll is accurate , it ’ s over for biden .",[biden]
top ways trump has sabotaged seniors ’ health care,[trump]
real americans for joe proudly voted for harris and biden,[biden]
you are a deplorable man behind that keyboard of yours . cheers vladimir,[trump]
"i am unaware of your other conversations , but regardless of what anyone ' s political views are , no one should treat women as badly as trump does . he is a disgrace , as are his supporters who constantly turn a blind eye to the monster that he is",[trump]
"as the virus rages and president trump attacks health care , women ’ s lives and livelihoods are on the line",[trump]
that ' s my childhood hero supporting my potus ! thank you bobby orr,[trump]
really ? arrest him why are not you ?,[trump]
why the hell is biden doing in minnesota ? polls say he is up by in minnesota . something not right .,[biden]
"aw i like this picture of him , when was this ?",[trump]
"proud of my fellow new hampshire citizen ! if trump were a democrat and biden a republican , i ' d be voting for biden . we need both parties working together for our country to be at its best .","[biden, trump]"
lol ! your response to uneasy facts about trump are to bring attention to cell phone usage ? wow you are awfully transparent . guess theres no rational defense huh ?,[trump]
"well , his own child . nobody could sexualize don jr or eric , it ' s an impossibility",[trump]
; rudy giuliani ' s with a woman he thought was years ? why is this man not arrest and this shoes untied ?,[trump]
good advice alright . for donald trump . .,[trump]
really ? arrest him why are not you ?,[trump]
"you know mr . president , if you want to make america great again condemn your supporters that are terrorizing the streets all over the country yelling racial slurs and being aggressive and violent . this is not the great america i know .",[trump]
massive trump rallies in other countries in the world . they know what ’ s on the line .,[trump]
"if you had the any integrity , you ' d release your taxes and submit your dna .",[trump]
"hacker put on trumps site , , , the hacker have proof trump was behind the covid new news just came out",[trump]
how many cases can be linked to the trump super spreaders ?,[trump]
"since when has proof mattered to trump ? ! lol , my you people pick and choose both sides of an issue whenever it suits your argument . trump is a disgrace to america , as are you if you gravel at his tiny feet",[trump]
you live to lie,[trump]
no he needs the adulation of his maga crowds . . . . .,[trump]
"we need to stop saying that if you vote for this or that person your not a christian lol . i am getting tired of people on both sides saying this . we should be believing in jesus , not biden or trump or obama or any other candidate .","[trump, biden]"
where is your health care plan,[trump]
"\ everything is a \ "" \ "" hoax \ "" \ "" if it doesnt suit trumps interest \ "" """,[trump]
huge turn out lots of biden support but i am in liberal portsmouth,[biden]
"okay so the + sexual assault allegations . we just assume every one of those women is lying ? there comes a point where the character of the person ( trump ) is so terrible , that you just can not take their word for it anymore . i stand with those women , and all women , on this matter",[trump]
imagine how opinions and views can change when presented with new information and viable change .,[trump]
"years ago , i woke up to the news of not just trump winning , but that one of my favorite people in the whole world had lost her battle to cancer . i told myself i would do as much as i possibly could leading up until today to make her proud . i really , really hope i have .",[trump]
speaking of classy !,[trump]
did you check trumps pockets ?,[trump]
must be cte talking trump is unfit for office,[trump]
president biden . . . . . tear down this wall ! ! ! 👇 🏻,[biden]
"so , how many guns and how much ammunition is missing from the walmart in philadelphia ? 🤔",[trump]
thats terrible that youre making things up . stop wrongly accusing .,[trump]
"i always say that those who hate president trump , just does not love their country or freedom . they like to say that capitalism & nationalism is evil . yet they love to spread their hatred here . this is what you call freedom .",[trump]
"polls close at , wray is fired are",[trump]
this says it all . you are in trouble democrats . red wave !,[trump]
"you pre - pay to get gas , assface .",[trump]
you ’ re voting for more years of lies and corruption . so good luck pal . america will see that that ship has sailed on nov 3 rd .,[trump]
"hacker put on trumps site , , , the hacker have proof trump was behind the covid new news just came out",[trump]
this for those who believe trump ! yeah pathetic !,[trump]
president donald trump should make brett farver vice president and remove that limp dick mike pence . brett would make stop all of this black lives matter nonsense .,[trump]
"my thoughts are with you , tulsi and the rest of the aloha gang today . . . and wondering what could have been if the dnc did the right thing and tulsi was on the ballot besides joe biden .",[biden]
"look at it this way : the left knows what needs to be done , the right refuses to do it . eventually this will kill only right wingers , leaving the people who know how to handle this . . . maybe trump was right : it ’ ll magically go away 😂",[trump]
you democrats seem like it ' s evil to vote for who you want as president . and would attack those who vote for donald j . trump . you people will be asked by god almighty about your actions here on earth on judgement day .,[trump]
"if i am rude i apologize , i take my cues from donald trump at the top",[trump]
pusssssssy - steve duprey has no spine - what possible logic could you possibly be using by voting for biden,[biden]
are excited to know whos going to lose ? 😂,[trump]
"hacker put on trumps site , , , the hacker have proof trump was behind the covid new news just came out",[trump]
"\ why not just say \ "" \ "" with bigger crowds and even much more enthusiasm . . \ "" \ "" like a normal person ? what ' s the strategy of writing it out like an f ' n nitwit ? \ "" """,[trump]
great deep dive here by into president trump ’ s norm violations - which ones matter most - using data from latest report from -,[trump]
no reasonable person would care what you think,[trump]
"the hypocrisy knows no bounds with a lot of this group , i see it in the every day trump supporters i know , too",[trump]
"the hypocrisy knows no bounds with a lot of this group , i see it in the every day trump supporters i know , too",[trump]
"\ i believe that \ "" \ "" we are rounding the turn on the china virus . \ "" \ """,[trump]
today my sister - in - law is flying from pa to fl to vote in person for joe biden . it took days for her to receive her absentee ballot in the mail . . . too late for her to return it by mail . every vote matters vote him out,[biden]
that says much about you and what your priorities are . hoping for the best regarding the women in your life . i am done conversing with such a deplorable individual .,[trump]
"you lost me after “ freedom , ” the only person ’ s freedom trump is fighting for is his own . . . or anyone who can do something specifically for him . wake up , brett .",[trump]
"you lost me after “ freedom , ” the only person ’ s freedom trump is fighting for is his own . . . or anyone who can do something specifically for him . wake up , brett .",[trump]
this is amazing and very telling on what is coming the democrat ' s way . trump victory .,[trump]
the one with the helicopter probably turned into a few funerals .,[trump]
wow ! these are powerful,[trump]
joe biden couldn ’ t even cause a disaster like the republicans did with flint water disaster . it takes real leadership to cause a disaster like that . biden doesn ’ t have it in him to properly treat the poor blacks that way . trump 2020,"[trump, biden]"
young people have suffered under trump ' s war on health care and failure to get the virus under control,[trump]
i bet,[trump]
