bad bitches hate trump 🥰 🥰 🥰 🥰,[trump]
when trump is standing at the podium giving his concession speech they should play that ' s the sound of the men working on the chain gang over the loudspeakers !,[trump]
voting for biden was the most fun i have had this shit hole year .,[biden]
"mmmm not sure that ' s a great idea . if you invite ndgt , you will never get to hear from the others . i love the guy but he interrupts people more than trump .",[trump]
"president trump puts america , and american workers first ! 🇺 🇸",[trump]
y ’ all so focused on biden and 🤡 . . . but i voted for the first black female vp kamala harris 👑,[biden]
it ’ s crazy i believe that if biden was way ahead like they said it would be all over the news and twitter !,[biden]
trump roasts biden in hilarious fashion at latest rally ! he cant stop la . . . via,"[biden, trump]"
what biden doesn ’ t tell you about taxing income over is that the business will pass the cost of there tax increases to the consumer .,[biden]
name them . slept with trump is not a qualification by the way .,[trump]
"sooooo how does this work ? week before the election she ’ s now an “ adviser “ ? wtf enjoy your shortest job stint ever , you criminal bye kayleigh white house press secretary kayleigh mcenany is now formally moonlighting as a trump campaign aide via",[trump]
i can ’ t 💙 💙 this enough ! biden harris 2020,[trump]
a blue hunter moon hasn ’ t happened on since . sean connery died today on the last day of red october . the fbi said this week that the hunters have become the hunted . hunter biden ’ s crimes against the us are being exposed . the hunt has begun . redoctober,[biden]
"i think it will go to a runoff and he ’ ll lose there . democrats need to keep up the enthusiasm through the runoff election date . i ’ d love to see it happen , but republicans are usually more motivated in a runoffs . if trump wins or stops vote counting it could happen easily .",[trump]
"you know what bothers me most about you , jason ? you think that you are smart . that really gets under my skin . idiots not understanding that they are idiots . trump and his sons suffer this same delusion . well , jr . for sure . i think eric might actually realize that he ' s stupid .",[trump]
another reason not to vote trump,[trump]
"yeah , the entire judicial system is fucked for at least a generation unless the biden admin does some corrections ( read : stacking ) , which i can not actually imagine happening",[biden]
i ’ m just scared for my life if trump loses all these trumpers buying out our guns at work and we ’ re sold out of guns and ammo,[trump]
". has divided america so intensely that , no matter who wins the election on , america will enter it ' s second civil war . if wins , trump supporters will riot . if trump wins , democrats will believe the election was rigged .",[trump]
you can ’ t control pathogens there going to spread . if h1n1 was as deadly there would have been . 2 m dead . past history tells me biden would have f covid - also . he & obama never replace the ppg they gave away for the africa ebola outbreak .,[biden]
vote for biden lols,[biden]
politics is funny because my dad just legit started an argument over trump v . biden . . . . with me . 🙄,"[trump, biden]"
why do you want to give trump more power ?,[trump]
"trump has ohio locked up , it won ’ t be close",[trump]
"the answer , then as it was four years ago , lies in the bevy of enablers and sycophants with whom trump surrounds himself . without them , it ' s likely he would not have even made that trip down the escalator .",[trump]
". ) donald trump is a war criminal , just like obama , clinton , bush , etc . the president has authority , yes , authority to pull out of all foreign conflicts & save both our troops , money , and the lives of foreign civilians . aka , fvck that clown",[trump]
"i said i voted for donald trump , not biden 😂","[biden, trump]"
do you in joy the gal gas . if biden get elected the gas will go back up to gal like it was when he was in office . business will pass the fuel increase to the consumer . the cost of groceries will increase to cover the fuel increase .,[biden]
"florida is lying , criminal , trump crooked republicans . triple check everything !",[trump]
"fairfield residents ~ ~ you ’ re looking for your trump signs , they ’ re in my sister ’ s trunk 😇 😇 😇",[trump]
i just lost all respect for you !,[trump]
i ’ m proud to be a ugly trump supporter,[trump]
"trump called for the death of black youths who were in jail , but proven innocent through dna . they were innocent , ge wanted them put to death anyway . trump is a racist . vote for biden ! ! ! ! vote blue to end the nightmare trump is a racist trump is pathetic","[biden, trump]"
remember when trump was standing next to his bloodsucking wife and told the crowd she was upset she could not make it . lol .,[trump]
"️ ⃣ mechanical ventilation or hemodynamic monitoring . most think they just give breathing treatments . but thanks to trump politicizing and now surrendering to covid 19 coronavirus , a minimum of r ts lost their lives to this disease .",[trump]
very opinionated there bub . you don ’ t have to like the set up but if u r an american you should at least try to accept it .,[trump]
vote as if biden is down ! yours and my life depends on it ! ! 🗳 💙 🌊 ♾ !,[biden]
would have left baron on the tarmac . then would have eaten the kid ' s meal on the plane . he . does not . care . about . anyone .,[trump]
yes . trump and are like rabid rats backed into a corner . they will do anything at this point .,[trump]
"in the southeast oh area , a local bakery has trump winning with their cookie count .",[trump]
this is what trump thinks about you ! i hope they learned their lesson . i already knew he wasn ' t about anything .,[trump]
"they don ’ t matter anymore than white , latino , and all the others !",[trump]
you ’ re welcome . i ’ m working the polls . can ’ t say i ’ m not a little uneasy .,[trump]
trump landslide ! here ' s my final prediction for the presidential el . . . via,[trump]
"i feel so bad for kids in my community who just wanted to enjoy halloween . trump has ruined yet another celebration for kids because he is an imbecile . he completely bungled a covid response , and now parents are keeping their kids home . trump is an a $ $ hole . cnn msnbc",[trump]
"pretty sure we , the american people , are going to get bamboozled just like years ago 🤦 🏽 ‍ ♂️ biden is leading but trump wins cause of electoral college votes we are fucked either way honestly","[trump, biden]"
has trump declared victory yet ? election 2020,[trump]
i ’ m getting biden texts about once an hour . i hope the fundraising efforts from those are working .,[biden]
he ' s afraid . he knows they are gonna lose and begging for mercy . this when you dispose of them for good .,[trump]
they better be arrested ! i am so disgusted and appalled that those lousy bastards get away with breaking laws with no arrests or consequences just like the lying criminal trump !,[trump]
can trump go any lower ?,[trump]
here ’ s what election forecasters who predicted trump ’ s win are sayi . . . via,[trump]
moot assholes,[trump]
last minute panic ! biden campaign gives up on florida and pennsylvania ! ! ! via,[biden]
"not a trump guy here , jew hater .",[trump]
joe biden partnered with chinese communists for | rudy giuliani | e . . . via,[biden]
so much for keeping religion out of politics . btw it ’ s amazing that you support a guy that treats human beings the way trump does . makes me wonder what your like behind closed doors .,[trump]
they ’ re called surrogates . trump used to have those now mostly just family,[trump]
bc martin aspen lied . . . and he ' s now being exposed as well as all the others who lied about it too ! tucker carlson said leave hunter biden alone now . enough of the lies . . . we have all heard enough the past yrs . we are done . vote them all out trump is losing we want our country back,[biden]
dope,[trump]
