new leaked audio proves joe biden is lying about hunter biden deals | di . . . via,[biden]
"when will the , wake the fuck and report what is true . do your job , do not tell america this is russia disinformation , because this is hunter biden , his father joe biden is running for the president of the united states . you can not ignore this , america ' s truth",[biden]
joe biden and kamala harris might be able to do something that has not been done since . that . . . amazes me .,[biden]
"\ \ "" \ "" trump considers moving his election night party from his dc hotel to the white house \ "" \ """,[trump]
trump ’ s terrorist in action .,[trump]
"if trump had a d behind his name , i ’ m certain that you and others that look like you would find a dump truck full of reasons to toss this guy out of office just based on his character but since there is an r there just turn your head and pretend the lack of morality doesn ’ t exist",[trump]
re - elect tomorrow ! fire christopher wray and anthony fauci on wednesday !,[trump]
"naw , we divided our selves . quit blaming trump for all your problems .",[trump]
also called trump,[trump]
he said trump g,[trump]
your consistent argument about the past shows you ’ re ok whatever today ’ s racist trump is doing .,[trump]
here comes the crazy scare tactics . ever thought of running on your record ? americans dying from covid each day and you think it ’ s no big deal . covid covid covid . white flag of surrender . it is what it is,[trump]
if you look trump got these white people doing all type of ignorant shit,[trump]
how does president trump do all of the things he does all day and still look as fresh as a daisy at nine o ' clock at night ?,[trump]
"i work in trump central oc , i ’ m not prepared for tonight",[trump]
"now , just days before the election , the trump administration has changed obama - era regulations to allow increased water flow for the popular kitchen appliance .",[trump]
"now , just days before the election , the trump administration has changed obama - era regulations to allow increased water flow for the popular kitchen appliance .",[trump]
"from his private jet . . . they all jumped too , crazy !",[trump]
businesses weren ’ t boarding up their windows because they were afraid of supporters . -,[trump]
only if trump is reelected .,[trump]
"not quite sure i understand the point you ’ re trying to make . not only physicians / doctors have doctorates . and , although the salaries for physicians in that article weren ’ t quite 4 0 0 k , they ’ re taxed by household so some of those only account for half the household salary .",[trump]
great parenting . . . i guess a fireman or policeman costume is to ole school for lil boys now .,[trump]
"americans don ’ t even know biden has proposed this . we are talking tens of thousands of more tax dollars for the average sold after inheritance ! wow , google “ biden stepped up basis ” and educate yourself because this is a biggie !",[biden]
biden wins and you owe me a ut jersey of my choosing since you rich,[biden]
joe grows on me more and more every day . it does not go unnoticed that he calls it the biden - harris plan .,[biden]
voted for joe biden 😊,[biden]
doj official confirms fbi opened criminal investigation into “ hunter biden and associates ” focused on money laundering – probe remains active | david harris jr .,[biden]
herman cain family like 🤔 😬 😷 🤯,[trump]
"if this is going on , what does it say to black voters , it says the democrats think you can be swayed , that you can not think for yourself . remember biden said to all black voters , if your do not vote for him , then you ain ' t black . that is an insult to all black americans . stand up",[biden]
"there is no way the msm can not ignore this is their ? they would rather lie in front of the american people than to tell the truth . joe biden is a sell out to america & its people . bobulinski is the real deal , the sooner the msm tells the real truth , the better , its not going away",[biden]
"however you try to explain it away , it does not matter . the magataliban is clearly harassing the biden / harris campaign bus on an interstate highway . if you can understand why this is dangerous , then you need your head examined .",[biden]
"we have already seen trump is an idiot who can not do a good job running this country . he ' s also a liar , racist , homophobe , makes fun of the disabled , etc . unless if you are making hundreds of thousands a year , do not worry about your taxes champ .",[trump]
"trump supporters , just in case you do not know , socialism is not communism . . . just so you know",[trump]
🇺 🇸 trump / pence ! ! ! !,[trump]
trump,[trump]
"why is the biden family so heavily interested in energy and oil companies overseas , yet they want to end it in our country ? 🤔 😎 🇺 🇸",[biden]
the fact that joe biden ’ s granddaughter reached out to him and told him what was going on and he didn ’ t do anything ? sooo sorta says what kind of person he is honestly . my opinion though,[biden]
i will not vote for biden and harris because they are baphomet ' s disciples,[biden]
hilarious !,[trump]
going for the double shot of racism and misogyny .,[trump]
"if the irs even remotely thought that the president did anything improper , those liberals would have acted by now . trump . now that will piss them off . . . .",[trump]
hunter biden whistleblower exposes joe & apos ;s big lie,[biden]
"mr president , twitter ceo should be held accountable for censorship and penalized where it hurts the most : their wallets ! i tried to comment on the hb scandal and got locked out of my account . it ' s just blatant left winged biased !",[trump]
"science . biology . as biden famously put it , “ you know , the thing . ”",[biden]
a brutal supercut exposes the trump family ' s brazen lying about his record on lgbtq rights,[trump]
so you ’ re comparing this to decapitating people and shooting children ?,[trump]
heavenly conservative leaning supreme court decided that stop whining,[trump]
seriously just saw a crazy impressive trump parade down ambassador caffery in lafayette la trump 2020 louisiana 2020 election,[trump]
"& again for d women i still don ’ t understand how y ’ all voting for trump wen he thinks pedophiles are worth more than you , but carry on",[trump]
"well their leader was cheering them on earlier may i suggest one look into trump , the instigator ?",[trump]
trump is a murderer . vote joe !,[trump]
i don ’ t like biden but how on earth can people not see how much better he is than trump . . .,"[biden, trump]"
trump don ’ t even like your race shut up !,[trump]
🤦 ‍ ♂️ joe biden seems to forget who he ’ s running against : ' we need to stop four more years of george ',[biden]
"the phony public display of affection is staged . its purpose is to convince women voters that the crude , chauvinistic sexual predator is a happily married man ( for the third time ) . only trump ' s gullible base will be impressed by such nonsense .",[trump]
different than you he apologized for it . ever gave that a shot for all the off the wall things you ’ ve said since the ’ s ?,[trump]
"trump loyalists panic , demand husbands force wives to vote as they do . . . and the ratio is delicious",[trump]
if trump wins i might as well let that girl know i love her . we ’ ll be on the clock 💀,[trump]
"but another tiny township with voters , miles south , & the first to report for the past years , cast all ballots for trump . . . putting him ahead at the start if election day . maga !",[trump]
nah biden gotta ride through texas to “ flossin ” by kyle lee if he win texas 😂 😂 😂 😂 😂 pure slab music,[biden]
they always pretend they never liked biden . but he was their favorite uncle in .,[biden]
if you voted for trump bc of a stimulus check . i know you ’ ll fuck for 🤣 🤣 🤣,[trump]
"crooked democrats . money for me , ( biden ) but not for thee ( american public )",[biden]
lol my parents are thomas and nancy ( voted biden tho dw ),[biden]
and trump still gone lose 😭,[trump]
"“ the two most powerful leaders in the americas , mr . trump and mr . bolsonaro are both ardent nationalists defiant of mainstream science . both have put economic growth and short - term politics ahead of public health warnings . ”",[trump]
lmao who is starving tho ? we have like the highest obesity rate .,[trump]
"here ' s my first amendment right , chinga tú puta madre",[trump]
"interesting ! looks like trump voters are less nervous , anxious , angry , etc . i ’ d like to say this is shocking . . . but it ’ s really not .",[trump]
anyway trump,[trump]
very jealous 😂 why are you hating so hard tommy boy ?,[trump]
teased and ridiculed all our childhoods for liking punk / rock / alt music and now yall rapper faves out here bootlicking for trump while ours are out here light pentagrams on fire for the resistance ! 🔥 🔥 🔥 long live alt black girls ! ! ! !,[trump]
"bill maher on trump conceding , covid , giuliani in borat & ruth bader gin . . . via",[trump]
if trump had embraced stopping coronavirus early on he ’ d have a double digit lead in the polls . no doubt in my mind about that . one of the greatest fumbles in political history .,[trump]
stop blaming hackers inside criminals in republican establishment and trump family members have stolen lots of 💵 from trump campaign .,[trump]
the majority of texans do not love you . remember hillary won the popular vote . and you had the lowest number in history at your inauguration .,[trump]
trump said joe was sleeping in his basement,[trump]
does trump ? who is gonna enforce it ? congress .,[trump]
reiterated the lie later in the broadcast . asking abt trump possibly “ leading on election day ” . she didn ’ t even correct him that election results are not results until the vote is certified ! wtf ? ! pathetic,[trump]
love seeing all the anti trumpers try and spin this in some kind of negative way . it ’ s crazy,[trump]
yes trump has done a lot of good things but his bad outweighs the good ! ! ! ! ! ! ! !,[trump]
lady gaga claps back after trump tries to claim that biden will ban fracking because of her,"[biden, trump]"
"biden has run a classic “ rope a dope ” campaign . thinking trump goes down in the 7 th round as the crowd chants “ ali , ali ! ”","[trump, biden]"
the full story of trump and covid - | nowthis via,[trump]
first step is for that asshole to leave the white house . joe biden has made statements already while trump continues to remain silent arstakh strong,"[trump, biden]"
"election day is finally here , and here ' s what to watch as the final votes for president donald trump and democratic challenger joe biden are cast .",[biden]
"election day is finally here , and here ' s what to watch as the final votes for president donald trump and democratic challenger joe biden are cast .",[biden]
probably someone trying to stir up trouble,[trump]
this is where it has to go . time to start to call them out . every news show that is not reporting the biden crime family is real report it,[biden]
"lmmfao just go do your own research and vote for who you feel , trump is a business man he don ’ t care about the poor he ’ s never struggled and he hasn ’ t given us no money people steady talking about he gave money lmao what money besides and the unemployment is fraud 😂 😂 😂",[trump]
not even gonna track for the flu this year . . . wonder why ?,[trump]
i wonder if the west - borough church folk decided to just become trump people .,[trump]
"any one in michigan who has the guts and balls to shout down biden , since the msm will not report it then maybe they will report protesters who shout about joe being a sellout to america . remember obama also took money , it was a group agreement . look at hunter in the oval office .",[biden]
"oh , my . instagram says comparing crowd size isn ’ t valid because joe biden ’ s campaign strategy is to intentionally have empty campaign rallies . in what universe does that make any sense ?",[biden]
trump can ‘ dance ’ all he wants in the mental hospital .,[trump]
it ’ s really not . who do you think makes that much ? mostly people with doctorates who have dedicated part of their lives to achieving that goal . why does that make it okay to tax them more ?,[trump]
donald thump really screwed up the republican party . high voter turnout always helps democrats . thank you trump for turning a large solid red texas into a toss up and potentially a blue state .,[trump]
"need to sleep , dunking on trump supporters is tiring work . night x",[trump]
cher ’ s stunning musical tribute to joe biden is sweeping the internet today,[biden]
how many people in south east louisiana want to do away with gas and oil today ? trump 🇺 🇸 👍 🏻 🇺 🇸,[trump]
disgraceful - - - but sop in trumps america !,[trump]
"not true ! you forget iowa & new hampshire are not the national audience . . . . ask joe biden who was 4 th place , no money until . . . . drum roll please . . . . south carolina . and who are constantly in the spotlight ? yep ! beto , castro , harris , mayor pete , and booker",[biden]
whitehouse insider omarosa says donald trump is ' unhinged ' | minutes . . . via,[trump]
"never forget the time joe biden said ' do not assume i am not corrupt ' via - it must make you wonder , if all bureaucrats are bought & paid for corruptocrats as well ? it sure makes me wonder . are we being led by the worst people possible ? yup !",[biden]
majority of ' karens ' say they are voting for biden over trump,"[biden, trump]"
majority of ' karens ' say they are voting for biden over trump,"[biden, trump]"
"energy doesn ’ t lie , and i swear to you that every single time i even see a video of donald trump , everything in my spirit recoils .",[trump]
"trump molest fake melania , what a perv !",[trump]
trump,[trump]
can ’ t pepper spray them in their car .,[trump]
anytime trump strays outside the fox news of oann “ bubble ” he has to deal w truth . something he ’ s completely unfamiliar and uncomfortable with . so . . . he runs . coward 60 minutes,[trump]
"most , almost all , are not political nazi ' s , but most are trump cultist for sure .",[trump]
i wonder if my old coworker still supporting trump,[trump]
